id,date,time,x,y
75,2004/1/1,1:28:0,555.6,584.4,
76,2004/1/1,1:28:0,277.4,610.6,
77,2004/1/1,1:28:0,606.8,698.4,
78,2004/1/1,1:28:0,88.8,895.4,
79,2004/1/1,1:28:0,757.6,73.2,
80,2004/1/1,1:28:0,132.6,549.0,
81,2004/1/1,1:28:0,652,191.4,
82,2004/1/1,1:28:0,551.6,573.2,
83,2004/1/1,1:28:0,360.6,259.8,
84,2004/1/1,1:28:0,623.8,1069.6,
85,2004/1/1,1:28:0,206.8,896.6,
86,2004/1/1,1:28:0,115.8,1196.8,
87,2004/1/1,1:28:0,693,255.2,
88,2004/1/1,1:28:0,746.4,801.2,
89,2004/1/1,1:28:0,281.8,696.8,
90,2004/1/1,1:28:0,91.2,904.6,
91,2004/1/1,1:28:0,685.8,683.2,
92,2004/1/1,1:28:0,366.2,691.0,
93,2004/1/1,1:28:0,539.6,1094.2,
94,2004/1/1,1:28:0,558.8,1115.2,
95,2004/1/1,1:28:0,203.8,715.6,
96,2004/1/1,1:28:0,468.2,143.0,
97,2004/1/1,1:28:0,508.8,784.0,
98,2004/1/1,1:28:0,172.2,252.0,
99,2004/1/1,1:28:0,738.8,882.8,
100,2004/1/1,1:28:0,108.6,629.8,
1,2004/1/1,1:29:0,141.4,149.8,
2,2004/1/1,1:29:0,415,205.6,
3,2004/1/1,1:29:0,363.2,547.6,
4,2004/1/1,1:29:0,668.8,249.4,
5,2004/1/1,1:29:0,216,0.4,
6,2004/1/1,1:29:0,689.6,991.4,
7,2004/1/1,1:29:0,367.6,171.8,
8,2004/1/1,1:29:0,538.4,119.4,
9,2004/1/1,1:29:0,631.8,27.6,
10,2004/1/1,1:29:0,793.6,219.0,
11,2004/1/1,1:29:0,735.4,878.2,
12,2004/1/1,1:29:0,83.8,1208.0,
13,2004/1/1,1:29:0,478,142.2,
14,2004/1/1,1:29:0,722.6,44.6,
15,2004/1/1,1:29:0,667.2,131.0,
16,2004/1/1,1:29:0,522.4,883.4,
17,2004/1/1,1:29:0,592,160.0,
18,2004/1/1,1:29:0,210.4,214.6,
19,2004/1/1,1:29:0,219.8,839.8,
20,2004/1/1,1:29:0,300.8,709.0,
21,2004/1/1,1:29:0,570.4,772.8,
22,2004/1/1,1:29:0,226.4,621.4,
23,2004/1/1,1:29:0,305,919.0,
24,2004/1/1,1:29:0,556.2,689.0,
25,2004/1/1,1:29:0,162,954.4,
26,2004/1/1,1:29:0,570.4,670.0,
27,2004/1/1,1:29:0,791,633.2,
28,2004/1/1,1:29:0,247.4,1098.8,
29,2004/1/1,1:29:0,263,625.0,
30,2004/1/1,1:29:0,735.6,218.0,
31,2004/1/1,1:29:0,254,562.6,
32,2004/1/1,1:29:0,303.2,43.8,
33,2004/1/1,1:29:0,255.2,289.4,
34,2004/1/1,1:29:0,155.8,983.0,
35,2004/1/1,1:29:0,379.8,1105.0,
36,2004/1/1,1:29:0,690.2,566.0,
37,2004/1/1,1:29:0,670.4,989.6,
38,2004/1/1,1:29:0,356,1109.4,
39,2004/1/1,1:29:0,587.4,1010.0,
40,2004/1/1,1:29:0,699.6,264.2,
41,2004/1/1,1:29:0,59.6,1012.2,
42,2004/1/1,1:29:0,761.8,681.8,
43,2004/1/1,1:29:0,164.6,567.6,
44,2004/1/1,1:29:0,722.8,153.2,
45,2004/1/1,1:29:0,555,689.8,
46,2004/1/1,1:29:0,90.8,898.8,
47,2004/1/1,1:29:0,561.8,286.6,
48,2004/1/1,1:29:0,589.8,284.6,
49,2004/1/1,1:29:0,679.6,565.0,
50,2004/1/1,1:29:0,369.2,1094.6,
51,2004/1/1,1:29:0,706,240.0,
52,2004/1/1,1:29:0,688.4,136.8,
53,2004/1/1,1:29:0,572.2,120.4,
54,2004/1/1,1:29:0,150.4,174.2,
55,2004/1/1,1:29:0,201.4,1250.0,
56,2004/1/1,1:29:0,261.2,986.2,
57,2004/1/1,1:29:0,441,1044.8,
58,2004/1/1,1:29:0,747.8,1104.0,
59,2004/1/1,1:29:0,206,1170.4,
60,2004/1/1,1:29:0,564.2,674.2,
61,2004/1/1,1:29:0,131.4,546.8,
62,2004/1/1,1:29:0,158.6,582.2,
63,2004/1/1,1:29:0,67,766.6,
64,2004/1/1,1:29:0,482.4,679.6,
65,2004/1/1,1:29:0,356.6,590.6,
66,2004/1/1,1:29:0,132.8,167.2,
67,2004/1/1,1:29:0,307.8,367.2,
68,2004/1/1,1:29:0,572.4,1119.6,
69,2004/1/1,1:29:0,582.2,588.0,
70,2004/1/1,1:29:0,726.2,464.6,
71,2004/1/1,1:29:0,447,159.6,
72,2004/1/1,1:29:0,751.2,35.0,
73,2004/1/1,1:29:0,271.2,992.4,
74,2004/1/1,1:29:0,736,897.8,
75,2004/1/1,1:29:0,555,582.6,
76,2004/1/1,1:29:0,276.2,611.8,
77,2004/1/1,1:29:0,606.6,698.4,
78,2004/1/1,1:29:0,89.6,895.2,
79,2004/1/1,1:29:0,756.8,74.2,
80,2004/1/1,1:29:0,132.2,549.8,
81,2004/1/1,1:29:0,653.8,193.2,
82,2004/1/1,1:29:0,552.4,573.0,
83,2004/1/1,1:29:0,359.4,260.4,
84,2004/1/1,1:29:0,623.8,1075.0,
85,2004/1/1,1:29:0,205.8,910.2,
86,2004/1/1,1:29:0,116,1196.6,
87,2004/1/1,1:29:0,694,256.2,
88,2004/1/1,1:29:0,746.4,803.0,
89,2004/1/1,1:29:0,280.4,698.4,
90,2004/1/1,1:29:0,90.2,904.6,
91,2004/1/1,1:29:0,685.8,682.4,
92,2004/1/1,1:29:0,366.4,691.8,
93,2004/1/1,1:29:0,538.4,1094.4,
94,2004/1/1,1:29:0,560.6,1116.4,
95,2004/1/1,1:29:0,204.4,720.8,
96,2004/1/1,1:29:0,469.8,142.4,
97,2004/1/1,1:29:0,510,784.8,
98,2004/1/1,1:29:0,172.2,253.0,
99,2004/1/1,1:29:0,738.8,883.0,
100,2004/1/1,1:29:0,89.2,631.2,
1,2004/1/1,1:30:0,142.8,148.2,
2,2004/1/1,1:30:0,405.6,205.6,
3,2004/1/1,1:30:0,363.6,548.8,
4,2004/1/1,1:30:0,668.8,251.2,
5,2004/1/1,1:30:0,10,632.2,
6,2004/1/1,1:30:0,689.6,989.6,
7,2004/1/1,1:30:0,367.6,171.8,
8,2004/1/1,1:30:0,539.4,121.0,
9,2004/1/1,1:30:0,633.6,51.6,
10,2004/1/1,1:30:0,797.4,219.2,
11,2004/1/1,1:30:0,736.8,878.2,
12,2004/1/1,1:30:0,82.4,1207.8,
13,2004/1/1,1:30:0,478.2,142.8,
14,2004/1/1,1:30:0,721.2,44.2,
15,2004/1/1,1:30:0,665.8,130.4,
16,2004/1/1,1:30:0,524.2,885.0,
17,2004/1/1,1:30:0,593.6,161.4,
18,2004/1/1,1:30:0,195,204.4,
19,2004/1/1,1:30:0,219.8,835.0,
20,2004/1/1,1:30:0,299.6,708.6,
21,2004/1/1,1:30:0,569.6,774.0,
22,2004/1/1,1:30:0,227.2,620.2,
23,2004/1/1,1:30:0,303.2,917.2,
24,2004/1/1,1:30:0,555.4,687.2,
25,2004/1/1,1:30:0,163,954.0,
26,2004/1/1,1:30:0,572,668.2,
27,2004/1/1,1:30:0,811.6,633.6,
28,2004/1/1,1:30:0,248.2,1098.4,
29,2004/1/1,1:30:0,252.2,626.4,
30,2004/1/1,1:30:0,741.8,217.8,
31,2004/1/1,1:30:0,253,562.6,
32,2004/1/1,1:30:0,302.4,44.4,
33,2004/1/1,1:30:0,255.6,288.2,
34,2004/1/1,1:30:0,154,981.8,
35,2004/1/1,1:30:0,379.8,1105.8,
36,2004/1/1,1:30:0,688.6,567.0,
37,2004/1/1,1:30:0,671.2,989.4,
38,2004/1/1,1:30:0,356.2,1110.2,
39,2004/1/1,1:30:0,587.8,1009.6,
40,2004/1/1,1:30:0,700.8,263.6,
41,2004/1/1,1:30:0,57.8,1011.6,
42,2004/1/1,1:30:0,763.6,681.6,
43,2004/1/1,1:30:0,165.4,565.8,
44,2004/1/1,1:30:0,722,152.4,
45,2004/1/1,1:30:0,556,689.4,
46,2004/1/1,1:30:0,92.2,897.2,
47,2004/1/1,1:30:0,561.8,287.4,
48,2004/1/1,1:30:0,588.8,285.0,
49,2004/1/1,1:30:0,680.8,566.4,
50,2004/1/1,1:30:0,368,1094.6,
51,2004/1/1,1:30:0,707.6,241.4,
52,2004/1/1,1:30:0,688.2,138.6,
53,2004/1/1,1:30:0,570.8,120.0,
54,2004/1/1,1:30:0,151.8,174.2,
55,2004/1/1,1:30:0,203,1249.4,
56,2004/1/1,1:30:0,262.4,987.4,
57,2004/1/1,1:30:0,432,1045.0,
58,2004/1/1,1:30:0,746,1104.0,
59,2004/1/1,1:30:0,205,1183.0,
60,2004/1/1,1:30:0,564.2,674.4,
61,2004/1/1,1:30:0,132,546.2,
62,2004/1/1,1:30:0,157.8,581.0,
63,2004/1/1,1:30:0,68.6,765.0,
64,2004/1/1,1:30:0,484.2,679.6,
65,2004/1/1,1:30:0,356.8,589.6,
66,2004/1/1,1:30:0,134.2,168.0,
67,2004/1/1,1:30:0,309.2,367.2,
68,2004/1/1,1:30:0,573.8,1120.6,
69,2004/1/1,1:30:0,580.6,588.4,
70,2004/1/1,1:30:0,727.4,463.4,
71,2004/1/1,1:30:0,448,160.8,
72,2004/1/1,1:30:0,751.2,35.6,
73,2004/1/1,1:30:0,271.6,991.4,
74,2004/1/1,1:30:0,736,896.8,
75,2004/1/1,1:30:0,554.8,583.4,
76,2004/1/1,1:30:0,277.6,613.4,
77,2004/1/1,1:30:0,607.4,696.6,
78,2004/1/1,1:30:0,89,894.8,
79,2004/1/1,1:30:0,758,74.6,
80,2004/1/1,1:30:0,130.6,550.0,
81,2004/1/1,1:30:0,653.6,191.4,
82,2004/1/1,1:30:0,553.2,573.8,
83,2004/1/1,1:30:0,359,259.4,
84,2004/1/1,1:30:0,625,1079.6,
85,2004/1/1,1:30:0,206.6,919.4,
86,2004/1/1,1:30:0,116.8,1197.8,
87,2004/1/1,1:30:0,695.2,257.0,
88,2004/1/1,1:30:0,745,802.0,
89,2004/1/1,1:30:0,279.4,699.2,
90,2004/1/1,1:30:0,90.8,905.4,
91,2004/1/1,1:30:0,684.6,683.8,
92,2004/1/1,1:30:0,366,692.2,
93,2004/1/1,1:30:0,538.6,1094.6,
94,2004/1/1,1:30:0,562.4,1115.6,
95,2004/1/1,1:30:0,204.4,729.0,
96,2004/1/1,1:30:0,468.2,141.6,
97,2004/1/1,1:30:0,511.8,783.0,
98,2004/1/1,1:30:0,172,253.0,
99,2004/1/1,1:30:0,740.4,883.0,
100,2004/1/1,1:30:0,114,630.0,
1,2004/1/1,1:31:0,144.2,148.8,
2,2004/1/1,1:31:0,395.6,206.6,
3,2004/1/1,1:31:0,363.6,550.0,
4,2004/1/1,1:31:0,670.6,250.2,
5,2004/1/1,1:31:0,30.8,632.2,
6,2004/1/1,1:31:0,690.6,988.0,
7,2004/1/1,1:31:0,367,171.8,
8,2004/1/1,1:31:0,539,121.6,
9,2004/1/1,1:31:0,633.4,33.6,
10,2004/1/1,1:31:0,803.2,219.6,
11,2004/1/1,1:31:0,737.4,880.0,
12,2004/1/1,1:31:0,84.2,1207.8,
13,2004/1/1,1:31:0,476.6,143.0,
14,2004/1/1,1:31:0,721.8,42.6,
15,2004/1/1,1:31:0,664.4,130.4,
16,2004/1/1,1:31:0,524.2,885.2,
17,2004/1/1,1:31:0,592.6,161.6,
18,2004/1/1,1:31:0,184.2,205.6,
19,2004/1/1,1:31:0,219.6,829.8,
20,2004/1/1,1:31:0,300.6,708.6,
21,2004/1/1,1:31:0,570.2,774.4,
22,2004/1/1,1:31:0,228.4,620.2,
23,2004/1/1,1:31:0,303.2,916.0,
24,2004/1/1,1:31:0,557.2,685.6,
25,2004/1/1,1:31:0,164.4,955.8,
26,2004/1/1,1:31:0,573.6,669.8,
27,2004/1/1,1:31:0,831.6,635.2,
28,2004/1/1,1:31:0,246.6,1098.8,
29,2004/1/1,1:31:0,239,627.2,
30,2004/1/1,1:31:0,751.2,216.6,
31,2004/1/1,1:31:0,252.8,562.0,
32,2004/1/1,1:31:0,302,44.2,
33,2004/1/1,1:31:0,254.6,288.6,
34,2004/1/1,1:31:0,152.8,982.4,
35,2004/1/1,1:31:0,379.8,1105.2,
36,2004/1/1,1:31:0,689.8,566.8,
37,2004/1/1,1:31:0,673,989.4,
38,2004/1/1,1:31:0,355.2,1111.0,
39,2004/1/1,1:31:0,589.6,1011.0,
40,2004/1/1,1:31:0,699.6,262.6,
41,2004/1/1,1:31:0,58.8,1009.8,
42,2004/1/1,1:31:0,764.2,681.6,
43,2004/1/1,1:31:0,166.2,566.0,
44,2004/1/1,1:31:0,721.2,151.6,
45,2004/1/1,1:31:0,556,689.2,
46,2004/1/1,1:31:0,93.2,895.6,
47,2004/1/1,1:31:0,563.4,288.0,
48,2004/1/1,1:31:0,588.4,285.0,
49,2004/1/1,1:31:0,679.2,565.4,
50,2004/1/1,1:31:0,366.4,1095.6,
51,2004/1/1,1:31:0,705.8,243.2,
52,2004/1/1,1:31:0,686.8,137.6,
53,2004/1/1,1:31:0,570,121.8,
54,2004/1/1,1:31:0,152.4,174.4,
55,2004/1/1,1:31:0,204.2,1253.6,
56,2004/1/1,1:31:0,263.6,985.6,
57,2004/1/1,1:31:0,420.6,1044.6,
58,2004/1/1,1:31:0,747,1104.2,
59,2004/1/1,1:31:0,206,1192.8,
60,2004/1/1,1:31:0,565.8,676.0,
61,2004/1/1,1:31:0,130.8,546.6,
62,2004/1/1,1:31:0,157.4,581.2,
63,2004/1/1,1:31:0,66.8,764.0,
64,2004/1/1,1:31:0,484.2,679.8,
65,2004/1/1,1:31:0,357.8,589.0,
66,2004/1/1,1:31:0,135.8,166.4,
67,2004/1/1,1:31:0,310.6,366.4,
68,2004/1/1,1:31:0,573.8,1119.2,
69,2004/1/1,1:31:0,581.4,589.0,
70,2004/1/1,1:31:0,726.2,464.6,
71,2004/1/1,1:31:0,448.6,159.0,
72,2004/1/1,1:31:0,752.6,37.4,
73,2004/1/1,1:31:0,271.8,991.0,
74,2004/1/1,1:31:0,737.6,895.0,
75,2004/1/1,1:31:0,556.4,584.6,
76,2004/1/1,1:31:0,277.6,614.0,
77,2004/1/1,1:31:0,608.6,697.8,
78,2004/1/1,1:31:0,88,893.4,
79,2004/1/1,1:31:0,759.4,74.2,
80,2004/1/1,1:31:0,129.4,550.0,
81,2004/1/1,1:31:0,653.2,192.6,
82,2004/1/1,1:31:0,552,572.8,
83,2004/1/1,1:31:0,360.2,258.2,
84,2004/1/1,1:31:0,625,1087.8,
85,2004/1/1,1:31:0,206,934.6,
86,2004/1/1,1:31:0,117,1196.8,
87,2004/1/1,1:31:0,694.4,257.0,
88,2004/1/1,1:31:0,745.2,802.8,
89,2004/1/1,1:31:0,278,697.6,
90,2004/1/1,1:31:0,92,906.0,
91,2004/1/1,1:31:0,684.6,685.6,
92,2004/1/1,1:31:0,365.6,691.4,
93,2004/1/1,1:31:0,539.6,1096.0,
94,2004/1/1,1:31:0,561.8,1117.4,
95,2004/1/1,1:31:0,205.4,738.6,
96,2004/1/1,1:31:0,467,141.8,
97,2004/1/1,1:31:0,511,783.2,
98,2004/1/1,1:31:0,171.2,251.6,
99,2004/1/1,1:31:0,740.2,881.2,
100,2004/1/1,1:31:0,137,628.2,
1,2004/1/1,1:32:0,144.2,147.6,
2,2004/1/1,1:32:0,381.2,207.0,
3,2004/1/1,1:32:0,364,550.6,
4,2004/1/1,1:32:0,672,249.2,
5,2004/1/1,1:32:0,49,630.6,
6,2004/1/1,1:32:0,692,988.2,
7,2004/1/1,1:32:0,366.2,170.2,
8,2004/1/1,1:32:0,537.6,121.2,
9,2004/1/1,1:32:0,633.6,13.8,
10,2004/1/1,1:32:0,808.8,219.6,
11,2004/1/1,1:32:0,737.8,880.4,
12,2004/1/1,1:32:0,83.2,1207.0,
13,2004/1/1,1:32:0,475.2,143.0,
14,2004/1/1,1:32:0,720.8,41.8,
15,2004/1/1,1:32:0,665.6,130.6,
16,2004/1/1,1:32:0,524.6,884.4,
17,2004/1/1,1:32:0,591,161.6,
18,2004/1/1,1:32:0,173.6,205.4,
19,2004/1/1,1:32:0,218.8,826.0,
20,2004/1/1,1:32:0,301.8,707.8,
21,2004/1/1,1:32:0,571.2,774.2,
22,2004/1/1,1:32:0,228,621.2,
23,2004/1/1,1:32:0,303.6,915.0,
24,2004/1/1,1:32:0,558,686.0,
25,2004/1/1,1:32:0,164.2,956.6,
26,2004/1/1,1:32:0,573.2,668.8,
27,2004/1/1,1:32:0,10,632.2,
28,2004/1/1,1:32:0,246.6,1097.4,
29,2004/1/1,1:32:0,224.6,627.2,
30,2004/1/1,1:32:0,759.8,216.0,
31,2004/1/1,1:32:0,253.2,561.4,
32,2004/1/1,1:32:0,303.4,42.4,
33,2004/1/1,1:32:0,254.6,286.8,
34,2004/1/1,1:32:0,152.4,980.8,
35,2004/1/1,1:32:0,380.2,1106.0,
36,2004/1/1,1:32:0,691.2,567.0,
37,2004/1/1,1:32:0,674.6,991.2,
38,2004/1/1,1:32:0,355,1110.8,
39,2004/1/1,1:32:0,590.8,1012.0,
40,2004/1/1,1:32:0,701,263.0,
41,2004/1/1,1:32:0,60.2,1011.0,
42,2004/1/1,1:32:0,764,681.8,
43,2004/1/1,1:32:0,164.8,567.4,
44,2004/1/1,1:32:0,721.6,151.2,
45,2004/1/1,1:32:0,554.8,689.6,
46,2004/1/1,1:32:0,92.6,894.2,
47,2004/1/1,1:32:0,564.6,287.2,
48,2004/1/1,1:32:0,587.6,283.4,
49,2004/1/1,1:32:0,679.4,565.4,
50,2004/1/1,1:32:0,366.8,1094.6,
51,2004/1/1,1:32:0,706.4,241.6,
52,2004/1/1,1:32:0,688,135.8,
53,2004/1/1,1:32:0,570,120.4,
54,2004/1/1,1:32:0,152.4,172.8,
55,2004/1/1,1:32:0,830,207.8,
56,2004/1/1,1:32:0,263.2,984.2,
57,2004/1/1,1:32:0,411.8,1045.8,
58,2004/1/1,1:32:0,747.2,1103.6,
59,2004/1/1,1:32:0,205.6,1208.4,
60,2004/1/1,1:32:0,566.8,676.8,
61,2004/1/1,1:32:0,132.6,547.2,
62,2004/1/1,1:32:0,157.8,581.0,
63,2004/1/1,1:32:0,65,764.4,
64,2004/1/1,1:32:0,482.8,678.0,
65,2004/1/1,1:32:0,359.4,590.4,
66,2004/1/1,1:32:0,134.6,165.2,
67,2004/1/1,1:32:0,311.4,365.0,
68,2004/1/1,1:32:0,575,1119.0,
69,2004/1/1,1:32:0,582.6,588.6,
70,2004/1/1,1:32:0,726,464.0,
71,2004/1/1,1:32:0,450,159.0,
72,2004/1/1,1:32:0,751.4,36.2,
73,2004/1/1,1:32:0,272,989.2,
74,2004/1/1,1:32:0,736.2,893.4,
75,2004/1/1,1:32:0,556.8,585.8,
76,2004/1/1,1:32:0,277.2,613.6,
77,2004/1/1,1:32:0,608.6,698.8,
78,2004/1/1,1:32:0,88,893.0,
79,2004/1/1,1:32:0,759.4,72.6,
80,2004/1/1,1:32:0,129.4,548.2,
81,2004/1/1,1:32:0,653,192.4,
82,2004/1/1,1:32:0,552,574.2,
83,2004/1/1,1:32:0,361.2,256.6,
84,2004/1/1,1:32:0,625.8,1095.8,
85,2004/1/1,1:32:0,206,947.8,
86,2004/1/1,1:32:0,116.8,1197.4,
87,2004/1/1,1:32:0,693.4,257.0,
88,2004/1/1,1:32:0,745.2,801.8,
89,2004/1/1,1:32:0,278.4,697.6,
90,2004/1/1,1:32:0,91.2,906.2,
91,2004/1/1,1:32:0,685.8,684.8,
92,2004/1/1,1:32:0,365.8,689.6,
93,2004/1/1,1:32:0,541.2,1094.8,
94,2004/1/1,1:32:0,560.8,1116.8,
95,2004/1/1,1:32:0,206.4,748.6,
96,2004/1/1,1:32:0,468.6,141.4,
97,2004/1/1,1:32:0,512.4,783.2,
98,2004/1/1,1:32:0,170,250.2,
99,2004/1/1,1:32:0,739.8,881.2,
100,2004/1/1,1:32:0,117,629.8,
1,2004/1/1,1:33:0,145,147.0,
2,2004/1/1,1:33:0,366.8,206.8,
3,2004/1/1,1:33:0,364.2,549.4,
4,2004/1/1,1:33:0,672.2,249.8,
5,2004/1/1,1:33:0,72.8,628.8,
6,2004/1/1,1:33:0,690.8,989.8,
7,2004/1/1,1:33:0,366,168.6,
8,2004/1/1,1:33:0,539.2,123.0,
9,2004/1/1,1:33:0,830,1047.8,
10,2004/1/1,1:33:0,812.2,218.2,
11,2004/1/1,1:33:0,737.8,881.4,
12,2004/1/1,1:33:0,81.4,1206.8,
13,2004/1/1,1:33:0,473.6,142.2,
14,2004/1/1,1:33:0,722.6,43.6,
15,2004/1/1,1:33:0,664.2,130.2,
16,2004/1/1,1:33:0,524,883.6,
17,2004/1/1,1:33:0,590.6,163.0,
18,2004/1/1,1:33:0,162.8,204.2,
19,2004/1/1,1:33:0,219.4,822.0,
20,2004/1/1,1:33:0,300,707.8,
21,2004/1/1,1:33:0,569.4,775.2,
22,2004/1/1,1:33:0,228,621.2,
23,2004/1/1,1:33:0,303.6,915.0,
24,2004/1/1,1:33:0,556.4,684.4,
25,2004/1/1,1:33:0,163.2,955.2,
26,2004/1/1,1:33:0,574.6,667.0,
27,2004/1/1,1:33:0,28.4,631.4,
28,2004/1/1,1:33:0,246.6,1095.6,
29,2004/1/1,1:33:0,210.2,626.2,
30,2004/1/1,1:33:0,769.2,215.6,
31,2004/1/1,1:33:0,252,561.2,
32,2004/1/1,1:33:0,302.4,43.0,
33,2004/1/1,1:33:0,254.4,286.8,
34,2004/1/1,1:33:0,150.6,982.2,
35,2004/1/1,1:33:0,381.8,1107.6,
36,2004/1/1,1:33:0,691.4,567.8,
37,2004/1/1,1:33:0,673.4,990.8,
38,2004/1/1,1:33:0,356.6,1109.0,
39,2004/1/1,1:33:0,589,1010.2,
40,2004/1/1,1:33:0,700.2,262.8,
41,2004/1/1,1:33:0,60.8,1010.0,
42,2004/1/1,1:33:0,764.8,683.2,
43,2004/1/1,1:33:0,163.2,569.0,
44,2004/1/1,1:33:0,723.2,152.4,
45,2004/1/1,1:33:0,556.6,691.0,
46,2004/1/1,1:33:0,93,894.4,
47,2004/1/1,1:33:0,563,288.0,
48,2004/1/1,1:33:0,588.4,282.4,
49,2004/1/1,1:33:0,677.6,567.0,
50,2004/1/1,1:33:0,365.8,1093.8,
51,2004/1/1,1:33:0,705.6,241.6,
52,2004/1/1,1:33:0,686.2,135.4,
53,2004/1/1,1:33:0,569,120.6,
54,2004/1/1,1:33:0,154,173.2,
55,2004/1/1,1:33:0,814.4,207.6,
56,2004/1/1,1:33:0,262,985.8,
57,2004/1/1,1:33:0,401.8,1046.4,
58,2004/1/1,1:33:0,748.2,1103.6,
59,2004/1/1,1:33:0,207.2,1216.8,
60,2004/1/1,1:33:0,567.6,676.4,
61,2004/1/1,1:33:0,133.2,547.4,
62,2004/1/1,1:33:0,156.4,581.8,
63,2004/1/1,1:33:0,66.2,763.0,
64,2004/1/1,1:33:0,484.4,678.0,
65,2004/1/1,1:33:0,358.6,590.0,
66,2004/1/1,1:33:0,134.2,164.2,
67,2004/1/1,1:33:0,313,366.4,
68,2004/1/1,1:33:0,575,1119.0,
69,2004/1/1,1:33:0,583.6,589.6,
70,2004/1/1,1:33:0,726,464.0,
71,2004/1/1,1:33:0,450,159.0,
72,2004/1/1,1:33:0,750,35.4,
73,2004/1/1,1:33:0,273.4,989.4,
74,2004/1/1,1:33:0,736.4,892.4,
75,2004/1/1,1:33:0,555.8,585.4,
76,2004/1/1,1:33:0,275.4,613.6,
77,2004/1/1,1:33:0,610,699.8,
78,2004/1/1,1:33:0,88,893.6,
79,2004/1/1,1:33:0,759.8,74.4,
80,2004/1/1,1:33:0,129.6,546.8,
81,2004/1/1,1:33:0,651.8,191.0,
82,2004/1/1,1:33:0,553,575.6,
83,2004/1/1,1:33:0,362,255.4,
84,2004/1/1,1:33:0,627.6,1104.6,
85,2004/1/1,1:33:0,204.4,960.6,
86,2004/1/1,1:33:0,117.4,1198.8,
87,2004/1/1,1:33:0,693.2,258.6,
88,2004/1/1,1:33:0,746.8,802.4,
89,2004/1/1,1:33:0,278.4,698.0,
90,2004/1/1,1:33:0,89.4,906.6,
91,2004/1/1,1:33:0,686,684.0,
92,2004/1/1,1:33:0,365.8,690.8,
93,2004/1/1,1:33:0,541,1093.4,
94,2004/1/1,1:33:0,560,1118.0,
95,2004/1/1,1:33:0,206.4,763.0,
96,2004/1/1,1:33:0,467.8,140.6,
97,2004/1/1,1:33:0,512,784.0,
98,2004/1/1,1:33:0,169.2,250.2,
99,2004/1/1,1:33:0,740.8,881.2,
100,2004/1/1,1:33:0,96.2,629.0,
1,2004/1/1,1:34:0,143.8,147.2,
2,2004/1/1,1:34:0,354.2,206.8,
3,2004/1/1,1:34:0,364.4,549.2,
4,2004/1/1,1:34:0,674,249.0,
5,2004/1/1,1:34:0,53.2,628.0,
6,2004/1/1,1:34:0,692.4,990.2,
7,2004/1/1,1:34:0,365,170.2,
8,2004/1/1,1:34:0,538.4,123.6,
9,2004/1/1,1:34:0,817,1046.8,
10,2004/1/1,1:34:0,817,216.4,
11,2004/1/1,1:34:0,739.2,882.8,
12,2004/1/1,1:34:0,81,1208.2,
13,2004/1/1,1:34:0,472.6,144.0,
14,2004/1/1,1:34:0,722.8,44.4,
15,2004/1/1,1:34:0,666,131.0,
16,2004/1/1,1:34:0,524.4,883.8,
17,2004/1/1,1:34:0,590.8,163.2,
18,2004/1/1,1:34:0,155,206.0,
19,2004/1/1,1:34:0,219.4,822.0,
20,2004/1/1,1:34:0,298.6,708.8,
21,2004/1/1,1:34:0,568,776.4,
22,2004/1/1,1:34:0,229.4,622.6,
23,2004/1/1,1:34:0,302.4,914.0,
24,2004/1/1,1:34:0,557,686.0,
25,2004/1/1,1:34:0,161.6,957.0,
26,2004/1/1,1:34:0,574,668.4,
27,2004/1/1,1:34:0,50.8,633.2,
28,2004/1/1,1:34:0,245,1097.2,
29,2004/1/1,1:34:0,214.6,615.0,
30,2004/1/1,1:34:0,783.8,215.2,
31,2004/1/1,1:34:0,251.8,563.0,
32,2004/1/1,1:34:0,303.4,43.6,
33,2004/1/1,1:34:0,254.2,285.6,
34,2004/1/1,1:34:0,152,982.0,
35,2004/1/1,1:34:0,382.4,1105.8,
36,2004/1/1,1:34:0,693.2,567.2,
37,2004/1/1,1:34:0,671.8,990.6,
38,2004/1/1,1:34:0,357.2,1110.8,
39,2004/1/1,1:34:0,588.6,1010.8,
40,2004/1/1,1:34:0,701.4,261.6,
41,2004/1/1,1:34:0,59,1008.8,
42,2004/1/1,1:34:0,763,684.2,
43,2004/1/1,1:34:0,164.6,568.0,
44,2004/1/1,1:34:0,724.4,151.4,
45,2004/1/1,1:34:0,558.4,690.6,
46,2004/1/1,1:34:0,94.6,893.4,
47,2004/1/1,1:34:0,562.6,287.6,
48,2004/1/1,1:34:0,587,282.6,
49,2004/1/1,1:34:0,679.2,568.4,
50,2004/1/1,1:34:0,365.4,1092.4,
51,2004/1/1,1:34:0,706.6,240.4,
52,2004/1/1,1:34:0,684.4,134.0,
53,2004/1/1,1:34:0,568.8,119.6,
54,2004/1/1,1:34:0,154.4,172.2,
55,2004/1/1,1:34:0,801.2,208.8,
56,2004/1/1,1:34:0,263.4,985.0,
57,2004/1/1,1:34:0,387,1045.6,
58,2004/1/1,1:34:0,749.2,1105.4,
59,2004/1/1,1:34:0,206.6,1232.6,
60,2004/1/1,1:34:0,569,676.4,
61,2004/1/1,1:34:0,132.2,547.6,
62,2004/1/1,1:34:0,157.8,580.4,
63,2004/1/1,1:34:0,67.2,761.2,
64,2004/1/1,1:34:0,484.8,676.6,
